"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C6_00330C",1304.23688325715,-4.13737029572265,0.410609321807271,-10.0761723516462,7.04159643482159e-24,2.17681839025703e-22
"C6_00440C",3657.44543057839,-1.44121320054324,0.137785590473247,-10.4598252661484,1.32099048197744e-25,4.46935113069035e-24
"C6_00470C",1972.0325870371,-3.81542975058596,0.529060954754369,-7.21170163153956,5.52569485619674e-13,6.79827912610871e-12
"C6_00480C",2592.34259434175,5.10453517054357,0.726536374891414,7.02584942330861,2.12767822750552e-12,2.43342453671422e-11
"C6_00550W",1131.52766769472,1.38784572038568,0.145422720822943,9.54352739745134,1.38054944394826e-21,3.59296842463458e-20
"C6_00600C",3977.25205827591,2.66103525584969,0.109380105504288,24.3283295767655,9.83278140723105e-131,6.65351541889301e-128
"C6_00620W",256.740213398552,2.28949561724807,0.223378114372403,10.2494177806119,1.19058513750081e-24,3.79615889391619e-23
"C6_00630W",38.3071169581905,-1.51005805782583,0.398788180585235,-3.78661688420597,0.000152712278063134,0.000582717903135644
"C6_00730W",8.00478909062916,-5.42740290070068,1.42076683062858,-3.82005180843044,0.000133423645671214,0.00051492395572731
"C6_00750C",52240.9805949855,-1.70826746426649,0.206761631757894,-8.26201384532878,1.43235085150449e-16,2.52841063352532e-15
"C6_00830C",1120.1720612244,-2.79808878537824,0.161920407400621,-17.280643189436,6.58100339594988e-67,1.33594368937783e-64
"C6_00840W",3254.79246680726,-3.20859903240487,0.193013791492203,-16.6236775496661,4.69614641706547e-62,8.17129476569391e-60
"C6_00850W",1510.44291297407,-1.38661276007752,0.154572300955809,-8.97064190351891,2.94791387066722e-19,6.38889518589443e-18
"C6_00920W",1938.51169052108,1.2453690266955,0.248143619982078,5.01874288279281,5.20107057885219e-07,3.13609107180295e-06
"C6_00990W",236.482814966153,-1.68573205983943,0.25671091923445,-6.56665507204184,5.14580557904159e-11,4.95853733803216e-10
"C6_01060C",162.622388143691,1.26235370363025,0.354303313911791,3.56291813839634,0.000366755074194705,0.00129932425936344
