"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C3_04890W",319.313595404354,-1.05421934929543,0.214020924548356,-4.92577700764602,8.40257799542715e-07,8.3820772940493e-06
"C3_05050W",377.294687788732,-3.39251356586376,1.39586451075071,-2.43040319438971,0.0150820344425301,0.0412992759689787
"C3_05100C",6444.60050513,1.02687736737356,0.140310557103416,7.31860373568822,2.50564290053395e-13,1.09779606217638e-11
"C3_05220W",3793.91896458507,-1.65328652847768,0.20021575009766,-8.25752483344219,1.48724267570643e-16,1.29390112786459e-14
"C3_05280C",873.332446028733,-1.09158016818365,0.197247573303165,-5.53406133167439,3.12899479956242e-08,4.28215243355846e-07
"C3_05360C",1179.51751193094,-1.44323518852714,0.182641909075021,-7.90199355578531,2.74477612085175e-15,1.79738565333195e-13
"C3_05630W",36.6085632200545,5.51065181977813,1.28581795247919,4.28571697039461,1.82150771546665e-05,0.00012943969646665
"C3_05640W",6.40934802753501,4.58621692257536,1.55106456103177,2.95681884416506,0.00310830678062362,0.0109864122425989
"C3_05730C",479.764969900309,1.08369083260951,0.278156276063108,3.89597836132823,9.78031210802828e-05,0.000560848406194842
"C3_05770C",274.788906745867,1.20853054937133,0.279612579963783,4.32216086103089,1.54508469699169e-05,0.000112291098344842
"C3_06030W",1668.50718285063,1.10861990216384,0.159216233493282,6.96298284314471,3.33142406558744e-12,1.07916875316104e-10
"C3_06240C",311.368587968533,1.33246437902023,0.217950967893187,6.11359697963465,9.7410127741487e-10,1.88926012084604e-08
"C3_06450W",422.494627876677,-1.07521314027018,0.158927870256189,-6.76541589928158,1.32926792762068e-11,3.83736592276897e-10
"C3_06600C",223.728599461508,-1.03438272436726,0.19066336446928,-5.42517817854791,5.78967561740564e-08,7.53400096367529e-07
"C3_06680C",208.979171094094,-1.278371412108,0.248355425600638,-5.14734642505318,2.64197144201696e-07,2.97404918334257e-06
"C3_06700C",3277.60947505105,1.15369659737202,0.120001307327735,9.61403357232737,6.97613569472925e-22,1.63402563003466e-19
"C3_06760W",679.111840387413,1.31669049538706,0.251202299258969,5.24155431407762,1.5922959223551e-07,1.91263948069872e-06
"C3_06850W",540.331148242927,-1.32072448378481,0.206538337363997,-6.39457303976069,1.60996578335356e-10,3.71389834114515e-09
